6.8MB |#| F4RAN-190-93-247-254 |#| 190.93.247.254:443 |#| 2.4MB |#| 2.4MB--- 2
6.7MB |#| F4RAN-173-245-59-142 |#| 173.245.59.142:443 |#| 1.7MB |#| 1.7MB--- 140
6.6MB |#| F4RAN-190-93-247-248 |#| 190.93.247.248:443 |#| 317.3KB |#| 315.8KB--- 90
6.5MB |#| F4RAN-173-245-49-218 |#| 173.245.49.218:443 |#| 182.2KB |#| 173.7KB--- 160
6.4MB |#| F4RAN-103-21-244-253 |#| 103.21.244.253:443 |#| 118.6KB |#| 110.0KB--- 45
6.4MB |#| F4RAN-173-245-58-137 |#| 173.245.58.137:443 |#| 333.3KB |#| 323.0KB--- 72
6.2MB |#| F4RAN-103-21-244-249 |#| 103.21.244.249:443 |#| 882.1KB |#| 867.4KB--- 18
6.2MB |#| F4RAN-190-93-246-0 |#| 190.93.246.0:443 |#| 1.4MB |#| 1.4MB--- 35
6.2MB |#| F4RAN-190-93-245-89 |#| 190.93.245.89:443 |#| 413.0KB |#| 412.6KB--- 163
6.1MB |#| F4RAN-173-245-59-254 |#| 173.245.59.254:443 |#| 2.1MB |#| 2.1MB--- 8
6.0MB |#| F4RAN-190-93-246-235 |#| 190.93.246.235:443 |#| 1.1MB |#| 897.8KB--- 144
5.8MB |#| F4RAN-188-114-99-248 |#| 188.114.99.248:443 |#| 269.7KB |#| 262.4KB--- 124
5.7MB |#| F4RAN-173-245-59-131 |#| 173.245.59.131:443 |#| 2.0MB |#| 1.9MB--- 9
5.7MB |#| F4RAN-190-93-247-226 |#| 190.93.247.226:443 |#| 158.5KB |#| 141.4KB--- 158
5.6MB |#| F4RAN-103-21-244-248 |#| 103.21.244.248:443 |#| 285.7KB |#| 276.3KB--- 71
5.4MB |#| F4RAN-190-93-247-251 |#| 190.93.247.251:443 |#| 1.9MB |#| 1.9MB--- 10
5.3MB |#| F4RAN-173-245-59-120 |#| 173.245.59.120:443 |#| 540.2KB |#| 488.4KB--- 167
5.2MB |#| F4RAN-188-114-99-246 |#| 188.114.99.246:443 |#| 651.5KB |#| 638.7KB--- 157
5.1MB |#| F4RAN-173-245-59-248 |#| 173.245.59.248:443 |#| 731.1KB |#| 730.4KB--- 92
5.1MB |#| F4RAN-190-93-247-245 |#| 190.93.247.245:443 |#| 929.7KB |#| 641.2KB--- 145
5.0MB |#| F4RAN-188-114-98-86 |#| 188.114.98.86:443 |#| 222.1KB |#| 215.6KB--- 128
5.0MB |#| F4RAN-103-21-244-216 |#| 103.21.244.216:443 |#| 309.5KB |#| 302.8KB--- 165
4.9MB |#| F4RAN-188-114-97-223 |#| 188.114.97.223:443 |#| 420.7KB |#| 415.3KB--- 91
4.8MB |#| F4RAN-173-245-58-2 |#| 173.245.58.2:443 |#| 1.5MB |#| 1.5MB--- 6
4.7MB |#| F4RAN-173-245-49-12 |#| 173.245.49.12:443 |#| 945.7KB |#| 943.8KB--- 41
4.6MB |#| F4RAN-173-245-49-242 |#| 173.245.49.242:443 |#| 1.4MB |#| 1.4MB--- 17
4.4MB |#| F4RAN-190-93-245-80 |#| 190.93.245.80:443 |#| 476.6KB |#| 468.2KB--- 20
4.1MB |#| F4RAN-173-245-59-229 |#| 173.245.59.229:443 |#| 206.1KB |#| 197.4KB--- 129
4.1MB |#| F4RAN-188-114-98-28 |#| 188.114.98.28:443 |#| 564.0KB |#| 560.6KB--- 122
3.9MB |#| F4RAN-190-93-247-252 |#| 190.93.247.252:443 |#| 969.6KB |#| 965.7KB--- 34
3.9MB |#| F4RAN-173-245-49-102 |#| 173.245.49.102:443 |#| 182.2KB |#| 172.7KB--- 156
3.7MB |#| F4RAN-190-93-247-59 |#| 190.93.247.59:443 |#| 524.2KB |#| 392.4KB--- 146
3.5MB |#| F4RAN-190-93-245-219 |#| 190.93.245.219:443 |#| 1009.4KB |#| 975.2KB--- 23
3.5MB |#| F4RAN-188-114-97-224 |#| 188.114.97.224:443 |#| 1.3MB |#| 1.3MB--- 118
3.4MB |#| F4RAN-188-114-96-8 |#| 188.114.96.8:443 |#| 1.0MB |#| 1.0MB--- 110
3.4MB |#| F4RAN-190-93-245-216 |#| 190.93.245.216:443 |#| 182.2KB |#| 168.3KB--- 126
3.3MB |#| F4RAN-190-93-247-34 |#| 190.93.247.34:443 |#| 309.5KB |#| 278.6KB--- 53
3.3MB |#| F4RAN-190-93-246-13 |#| 190.93.246.13:443 |#| 293.5KB |#| 229.1KB--- 143
3.2MB |#| F4RAN-173-245-59-230 |#| 173.245.59.230:443 |#| 182.2KB |#| 178.5KB--- 96
3.2MB |#| F4RAN-173-245-58-101 |#| 173.245.58.101:443 |#| 94.8KB |#| 91.2KB--- 108
3.1MB |#| F4RAN-173-245-59-95 |#| 173.245.59.95:443 |#| 858.3KB |#| 854.1KB--- 42
3.0MB |#| F4RAN-190-93-247-16 |#| 190.93.247.16:443 |#| 922.0KB |#| 920.1KB--- 112
3.0MB |#| F4RAN-103-21-244-251 |#| 103.21.244.251:443 |#| 1.1MB |#| 1.1MB--- 115
3.0MB |#| F4RAN-190-93-246-230 |#| 190.93.246.230:443 |#| 1.6MB |#| 1.6MB--- 172
2.9MB |#| F4RAN-173-245-58-1 |#| 173.245.58.1:443 |#| 1.3MB |#| 1.3MB--- 7
2.9MB |#| F4RAN-173-245-59-250 |#| 173.245.59.250:443 |#| 460.6KB |#| 453.3KB--- 100
2.8MB |#| F4RAN-103-21-244-252 |#| 103.21.244.252:443 |#| 858.3KB |#| 832.5KB--- 26
2.8MB |#| F4RAN-190-93-247-240 |#| 190.93.247.240:443 |#| 1017.2KB |#| 996.3KB--- 113
2.8MB |#| F4RAN-103-21-244-107 |#| 103.21.244.107:443 |#| 126.5KB |#| 115.4KB--- 170
2.7MB |#| F4RAN-103-21-244-254 |#| 103.21.244.254:443 |#| 1.2MB |#| 1.2MB--- 21
2.7MB |#| F4RAN-188-114-99-91 |#| 188.114.99.91:443 |#| 1.2MB |#| 1001.5KB--- 142
2.6MB |#| F4RAN-190-93-247-234 |#| 190.93.247.234:443 |#| 1.5MB |#| 1.5MB--- 150
2.5MB |#| F4RAN-173-245-58-148 |#| 173.245.58.148:443 |#| 985.6KB |#| 979.7KB--- 116
2.5MB |#| F4RAN-188-114-96-70 |#| 188.114.96.70:443 |#| 524.2KB |#| 520.6KB--- 127
2.5MB |#| F4RAN-190-93-244-203 |#| 190.93.244.203:443 |#| 2.5MB |#| 2.5MB--- 176
2.4MB |#| F4RAN-190-93-245-225 |#| 190.93.245.225:443 |#| 1.2MB |#| 1.2MB--- 119
2.4MB |#| F4RAN-190-93-247-57 |#| 190.93.247.57:443 |#| 691.2KB |#| 666.6KB--- 187
2.3MB |#| F4RAN-190-93-246-201 |#| 190.93.246.201:443 |#| 2.3MB |#| 2.3MB--- 180
2.3MB |#| F4RAN-173-245-58-4 |#| 173.245.58.4:443 |#| 2.3MB |#| 1.5MB--- 182
2.2MB |#| F4RAN-190-93-245-157 |#| 190.93.245.157:443 |#| 945.7KB |#| 943.8KB--- 22
2.2MB |#| F4RAN-173-245-49-251 |#| 173.245.49.251:443 |#| 691.2KB |#| 685.1KB--- 27
2.2MB |#| F4RAN-190-93-244-89 |#| 190.93.244.89:443 |#| 476.6KB |#| 476.6KB--- 98
2.2MB |#| F4RAN-190-93-244-78 |#| 190.93.244.78:443 |#| 500.4KB |#| 499.9KB--- 106
2.1MB |#| F4RAN-173-245-59-42 |#| 173.245.59.42:443 |#| 2.1MB |#| 2.0MB--- 184
2.0MB |#| F4RAN-190-93-246-51 |#| 190.93.246.51:443 |#| 222.1KB |#| 217.1KB--- 31
2.0MB |#| F4RAN-103-21-244-140 |#| 103.21.244.140:443 |#| 587.8KB |#| 586.7KB--- 29
2.0MB |#| F4RAN-190-93-246-176 |#| 190.93.246.176:443 |#| 667.5KB |#| 662.2KB--- 30
2.0MB |#| F4RAN-190-93-245-37 |#| 190.93.245.37:443 |#| 699.1KB |#| 688.8KB--- 40
2.0MB |#| F4RAN-173-245-49-95 |#| 173.245.49.95:443 |#| 691.2KB |#| 681.7KB--- 66
2.0MB |#| F4RAN-190-93-244-50 |#| 190.93.244.50:443 |#| 460.6KB |#| 454.2KB--- 105
2.0MB |#| F4RAN-173-245-58-157 |#| 173.245.58.157:443 |#| 142.5KB |#| 142.3KB--- 162
1.9MB |#| F4RAN-190-93-245-213 |#| 190.93.245.213:443 |#| 890.0KB |#| 890.0KB--- 25
1.9MB |#| F4RAN-190-93-247-247 |#| 190.93.247.247:443 |#| 754.9KB |#| 753.3KB--- 33
1.9MB |#| F4RAN-190-93-246-103 |#| 190.93.246.103:443 |#| 222.1KB |#| 219.5KB--- 95
1.8MB |#| F4RAN-190-93-245-147 |#| 190.93.245.147:443 |#| 190.1KB |#| 164.0KB--- 134
1.6MB |#| F4RAN-103-21-244-250 |#| 103.21.244.250:443 |#| 731.1KB |#| 722.4KB--- 38
1.6MB |#| F4RAN-190-93-247-246 |#| 190.93.247.246:443 |#| 333.3KB |#| 332.3KB--- 99
1.5MB |#| F4RAN-173-245-49-215 |#| 173.245.49.215:443 |#| 397.0KB |#| 396.6KB--- 28
1.5MB |#| F4RAN-188-114-99-76 |#| 188.114.99.76:443 |#| 333.3KB |#| 285.2KB--- 57
1.5MB |#| F4RAN-173-245-58-28 |#| 173.245.58.28:443 |#| 1.5MB |#| 1.5MB--- 173
1.4MB |#| F4RAN-190-93-245-115 |#| 190.93.245.115:443 |#| 826.3KB |#| 766.5KB--- 65
1.4MB |#| F4RAN-173-245-59-249 |#| 173.245.59.249:443 |#| 413.0KB |#| 412.1KB--- 104
1.4MB |#| F4RAN-173-245-49-243 |#| 173.245.49.243:443 |#| 1.3MB |#| 1.3MB--- 183
1.3MB |#| F4RAN-173-245-58-0 |#| 173.245.58.0:443 |#| 564.0KB |#| 556.7KB--- 5
1.1MB |#| F4RAN-103-21-244-247 |#| 103.21.244.247:443 |#| 436.7KB |#| 429.0KB--- 155
1.1MB |#| F4RAN-173-245-59-209 |#| 173.245.59.209:443 |#| 1.1MB |#| 851.4KB--- 188
1.0MB |#| F4RAN-173-245-59-68 |#| 173.245.59.68:443 |#| 285.7KB |#| 263.1KB--- 136
930.5KB |#| F4RAN-188-114-99-196 |#| 188.114.99.196:443 |#| 190.1KB |#| 179.2KB--- 44
930.5KB |#| F4RAN-173-245-49-87 |#| 173.245.49.87:443 |#| 476.6KB |#| 385.9KB--- 120
731.9KB |#| F4RAN-188-114-99-250 |#| 188.114.99.250:443 |#| 126.5KB |#| 123.3KB--- 67
636.2KB |#| F4RAN-190-93-247-250 |#| 190.93.247.250:443 |#| 142.5KB |#| 138.6KB--- 43
636.2KB |#| F4RAN-190-93-246-55 |#| 190.93.246.55:443 |#| 118.6KB |#| 49.3KB--- 48
525.0KB |#| F4RAN-190-93-245-211 |#| 190.93.245.211:443 |#| 222.1KB |#| 180.3KB--- 125
516.8KB |#| F4RAN-173-245-59-65 |#| 173.245.59.65:443 |#| 94.8KB |#| 89.1KB--- 49
453.2KB |#| F4RAN-173-245-58-153 |#| 173.245.58.153:443 |#| 222.1KB |#| 171.6KB--- 135
437.6KB |#| F4RAN-190-93-244-160 |#| 190.93.244.160:443 |#| 190.1KB |#| 166.7KB--- 123
397.8KB |#| F4RAN-190-93-247-88 |#| 190.93.247.88:443 |#| 51.0KB |#| 46.8KB--- 51
318.1KB |#| F4RAN-173-245-58-169 |#| 173.245.58.169:443 |#| 142.5KB |#| 141.9KB--- 121
